edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-1414013314#1,295144916,345085231,18.75,4.5143,4.1535,1
-1416294553,13015332260,329923312,34.01,5.4178,6.2775,2
-1416517089,13017180080,295144682,25.78,5.4177,4.7585,2
-1416517090,13017180081,1838323753,35.97,5.4177,6.6394,1
-1416517091,295144682,13017180081,23.29,5.4178,4.2988,1
-141893273#10,412689860,442435100,88.12,2.7073,32.5495,1
-141893273#5,442435099,13131909139,75.91,2.7073,28.0394,1
-141893273#6,416261016,442435099,81.01,2.7072,29.9234,1
-141893273#8,442435100,416261016,83.25,2.7072,30.7508,1
-141893616#3,380059648,1553074296,154.2,4.5142,34.1585,2
-141893616#5,1514664671,380059648,53.79,4.5142,11.9157,2
-1419957459,9907483911,310717154,20.43,4.5144,4.5255,1
-1419957460#1,299045451,12697044460,32.32,4.5142,7.1597,1
-1421989915,292190541,2296395497,58.41,4.5142,12.9391,2
-1422478720#2,1592027522,1592027518,24.77,4.5142,5.4871,1
-1422478721,13072530262,1592027522,23.86,4.5142,5.2855,2
-1422981039,13077532485,13081115612,114.84,5.4178,21.1969,2
-1422981040,283267240,13077532485,33.84,5.4177,6.2462,2
-1423237836#1,13081115612,283267192,36.42,5.4176,6.7225,3
-1427142111#2,250931944,340085987,116.37,4.5142,25.7785,2
-1427142112#1,13119677318,250931944,15.23,4.5142,3.3738,3
-143420382#2,306013118,1481954812,223.5,3.6107,61.8985,1
-143420382#4,418988970,306013118,114.86,3.6108,31.8105,1
-143420382#6,306201754,418988970,176.25,3.6107,48.8126,1
-143520543,cluster_13130062297_13329700774_418993207_445219807_#1more,1570470755,23.23,4.5144,5.1458,2
-143668952#1,340085983,1572274258,35.08,3.6108,9.7154,2
-143766272#1,502840355,299027461,40.6,4.5142,8.9938,1
-143796439#10,250197480,250197469,74.62,3.6107,20.6662,1
-143796439#13,250197468,250197480,78.74,3.6108,21.8071,1
-143796439#14,250197467,250197468,78.18,3.6108,21.652,1
-143796439#17,250197463,250197467,78.46,3.6108,21.7295,1
-143796439#19,253114354,250197463,118.23,3.6107,32.744,1
-143796439#21,253114356,253114354,81.15,3.6108,22.4745,1
-143796439#23,253114357,253114356,77.34,3.6107,21.4194,1
-143796439#3,250197466,252828860,78.71,3.6107,21.7988,1
-143796439#7,250197469,250197466,80.64,3.6108,22.3332,1
-1441662515#3,114158636,474770401,39.66,4.5143,8.7855,1
-1442311830,9434062273,253262188,18.09,4.5141,4.0074,2
-1442311831,253262188,250197364,220.14,4.5143,48.7655,1
-144245114,442760427,12751376390,234.25,4.5142,51.8914,1
-1442622796#1,250197371,13236828792,109.24,4.5142,24.1991,1
-1442622796#2,250197376,250197371,88.07,4.5143,19.5092,1
-1442622797,13236828792,250197361,26.22,4.5142,5.8083,2
-1442622798#2,250197410,250197361,46.5,2.7073,17.176,1
-1442622799,250197361,13236828793,21.02,4.5143,4.6563,1
-1444228994,13251917735,302464763,15.19,4.5143,3.3649,3
-1444267562#1,13252209958,292190555,15.26,4.5144,3.3803,2
-1444461803#2,293302280,cluster_294298830_340433787,64.42,3.6107,17.8412,2
-1445744607#1,13264826401,287354804,14.56,3.6108,4.0323,2
-1446040124,9721605084,cluster_290577265_541208444_8105157841,54.72,3.6107,15.1548,2
-1447069678#1,13277070109,338450214,37.88,3.6108,10.4908,3
-1450317016#1,13301907136,338450214,23.14,3.6108,6.4086,2
-1451889588,13315820512,338450211,0.2,7.2202,0.0277,2
-1451889589,338450211,cluster_255942734_4612010949_6091318466_6091318467,34.19,7.2215,4.7345,3
-1452636040#2,298825558,13322081229,33.6,3.6108,9.3055,1
-1453486580,13329574191,338450360,35.3,3.6108,9.7763,2
-1453492641,cluster_2306411109_420326577,676441729,4.01,4.5142,0.8883,1
-1453492644#1,256993289,8477238550,40.11,7.2216,5.5542,1
-1453492654,282813661,13329633893,34.84,4.5142,7.7178,1
-1453492655,296267014,13329633894,35.34,3.6108,9.7874,1
-1453492656,13329633895,296267014,27.71,3.6108,7.6742,2
-1453492657#1,2099065320,13329633895,57.72,3.6108,15.9855,1
-1453492658,13329633896,517706844,5.78,4.5146,1.2803,1
-1453492659,517706844,294264112,32.08,4.5142,7.1065,2
-1453492660,294311865,294312075,34.29,4.5142,7.596,2
-1453492661#1,294312075,294311965,105.08,4.5142,23.2775,1
-1453492662,294311965,292443707,38.32,4.5143,8.4886,1
-1453492663,292443707,283267440,4.61,4.5143,1.0212,1
-1453492664,283267440,13329633897,33.65,4.5142,7.4542,1
-1453492665#1,13329633897,13329633898,256.41,4.5143,56.8,1
-1453492666,13329633898,296267145,33.42,4.5143,7.4031,2
-1453492667,296267145,13329633899,17.92,4.5144,3.9695,1
-1453492668#1,13329633899,282723632,34.95,4.5142,7.7422,2
-1453492669,282723632,13329633900,33.72,3.6107,9.3388,1
-1453492670,13329633900,13329700701,62.07,3.6107,17.1905,1
-1453492678#2,12662559492,13329700764,79.74,4.5143,17.664,1
-1453492679#2,299045451,418996078,110.63,4.5143,24.5068,2
-1453492684,12697044460,9907483911,18.27,4.5143,4.0471,2
-1453492694,306201596,4711826490,27.62,3.6108,7.6492,2
-1453492695,4711826490,13329700730,8.71,3.6107,2.4123,3
-1453492698,13329700737,306201596,24.18,3.6108,6.6966,2
-1453492699,8881878777,306201589,20.92,3.6108,5.7938,2
-1453492703,cluster_13329700753_340085933,8881878776,16.35,3.6109,4.528,2
-1453492718#1,13329700764,299045451,67.5,4.5143,14.9526,2
-1453502129#1,13329684337,298825558,22.13,3.6108,6.1289,2
-1453536843,13330071529,344967583,36.48,3.6108,10.1031,2
-145388253#10,282741811,282723579,203.11,5.4177,37.4898,2
-145388253#15,297322814,282741811,140.46,5.4178,25.9258,2
-145388253#22,282723634,297322814,184.62,5.4177,34.0769,2
-145388253#28,12364195171,282723634,124.38,5.4178,22.9578,2
-145388253#37,12813288166,12364195171,229.98,5.4178,42.4492,2
-145388253#7,282723579,cluster_334325593_84075613,161.69,5.4177,29.8446,2
-145390019#2,1588088186,418996079,93.01,3.6108,25.7591,1
-145390027#2,1588087948,1588087912,129.15,3.6107,35.7683,1
-145390028#1,1588088186,414478048,75.39,3.6107,20.8794,1
-145390028#3,1588088195,1588088186,132.85,3.6108,36.7929,1
-145390036#1,376045510,cluster_376119854_418996073_8190304826,66.16,3.6107,18.3231,1
-145390036#2,297024074,376045510,81.58,3.6108,22.5935,1
-145390039#4,12708745103,cluster_1489279437_1489279440_1489279442_3241620189_#3more,39.74,3.6107,11.0062,1
-145390039#5,418996079,12708745103,26.37,3.6108,7.3031,1
-145390039#6,cluster_376119854_418996073_8190304826,418996079,158.82,3.6108,43.9852,1
-145390040,418988934,1588088092,63.23,3.6107,17.5117,1
-145390064#1,1588087948,300186055,57.46,3.6108,15.9135,1
-145390064#3,416287733,1588087948,63.06,3.6107,17.4646,1
-145390064#6,416264089,416287733,86.25,3.6107,23.8871,1
-145390064#8,418988943,416264089,211.01,3.6107,58.4394,1
-145886211#2,253262185,11154333393,54.64,4.5142,12.104,1
-145886211#3,256993302,253262185,33.11,4.5143,7.3345,1
-145886211#5,11118327803,256993302,25.14,4.5144,5.5689,1
-145888253#1,1592064284,412689855,95.44,4.5143,21.1418,1
-145888253#5,8770896924,1592064284,566.21,4.5142,125.4274,1
-145889150#2,412689855,414872744,101.92,4.5142,22.5775,1
-145889151#2,414872744,299027477,191.2,4.5142,42.3548,1
-145891361#2,442755843,1592136089,50.45,3.6107,13.9723,1
-145891362#2,1592136109,418988960,163.5,3.6107,45.2815,1
-145891373#1,9584102223,300190245,64.03,4.5142,14.184,2
-145891375#2,295406697,cluster_1592136105_4611993426_6835825384,114.18,3.6108,31.6222,1
-145891376#3,335820953,cluster_15434382_4674699479_4674699484_8893238440_#2more,69.47,3.6108,19.2397,2
-145891378#1,15434380,298584897,88.97,3.6108,24.6403,1
-145891378#6,13130143614,15434380,134.22,3.6108,37.1723,1
-145891378#9,9584102220,13130143614,63.36,3.6107,17.5477,1
-145891386#2,1507472822,416217136,161.21,3.6107,44.6474,2
-1459191760,13382612921,13315820512,18.51,7.2217,2.5631,1
-1459191761,1592064280,13382612921,6.31,7.2213,0.8738,1
-1459191762,13382612922,1592064280,16.18,7.2213,2.2406,2
-146415445#1,15434380,298584894,58.73,3.6108,16.2652,1
-146415446#4,392323915,392323928,120.97,3.6107,33.5028,1
-1464324180,13432233936,408435645,12.0,7.2211,1.6618,2
-147349540,1605629477,282813669,21.6,4.5142,4.7849,1
-147353574#0,282723661,1577628832,22.51,4.5142,4.9865,1
-147353574#1,1577628832,282723661,19.27,4.5144,4.2686,1
-157931979#0,114197533,1701620285,37.95,4.5142,8.4068,2
-157931979#1,cluster_339271915_339271936,114197533,41.69,4.5143,9.2351,2
-157931979#3,cluster_336984543_340085925,cluster_339271915_339271936,93.88,4.5143,20.7963,2
-164567612#12,306013501,335034175,87.98,3.6107,24.3662,1
-164567612#15,1761863805,306013501,314.62,3.6108,87.1342,1
-164567612#9,335034175,cluster_2469488290_306013490,394.85,3.6107,109.3542,1
-165070199#1,cluster_295699948_442755845_8905696885,298585000,108.41,3.6107,30.0243,1
-165070199#9,298585001,cluster_295699948_442755845_8905696885,119.69,3.6107,33.1483,1
-168447355,338450575,338450564,43.66,3.6107,12.0917,1
-168447356#1,338450553,338450549,33.31,3.6108,9.2252,1
-171179360#0,1822540148,363711339,105.29,3.6108,29.16,1
-171179360#1,363711339,1822540148,95.77,3.6107,26.5237,1
-171733409#2,9125521177,418988959,231.18,3.6107,64.0255,1
-172812298#2,9442789577,418988937,172.78,4.5142,38.2745,2
-172812300#1,1588087912,300190242,73.88,4.5143,16.3658,2
-172812300#4,442755847,1588087912,74.56,4.5142,16.5166,2
-172812300#5,442755846,442755847,72.57,4.5143,16.0757,2
-172812300#7,298585000,442755846,80.36,4.5142,17.8015,2
-172866161#0,2641132493,345084903,35.53,3.6108,9.84,1
-172866161#1,345084903,2641132493,36.86,3.6108,10.2083,1
-174381151#0,1850773136,416302362,42.82,3.6107,11.8591,1
-174381151#1,416302362,1850773136,32.76,3.6108,9.0729,1
-176086942#2,9584102245,287354790,38.68,4.5143,8.5683,2
-176086947#5,613999354,335820950,85.14,4.5142,18.8603,2
-176087116#8,474770401,13350672184,269.66,4.5142,59.7354,2
-176087117#10,253262192,253262191,87.34,5.4177,16.1212,2
-176087117#12,250197364,253262192,88.96,5.4178,16.42,2
-176087117#8,253262191,12782278410,153.93,5.4177,28.4123,2
-180987753#2,9448986021,cluster_2306411109_420326577,86.99,4.5142,19.2702,2
-182463031#11,253262190,1928166925,449.28,3.6108,124.4283,1
-184296885#0,1947591832,416208011,35.64,3.6108,9.8705,1
-184296885#3,416208011,1947591832,25.64,3.6108,7.1009,1
-184788096#2,cluster_267812666_533789218,cluster_267812728_335616696,1053.99,3.6107,291.9034,1
-187675773#2,252828857,256993288,185.31,3.6107,51.3218,1
-187675774#3,256993287,256993289,128.21,2.7072,47.3582,1
-187675774#6,256993288,256993287,150.31,2.7073,55.5212,1
-187679408#1,380060187,1514664671,125.13,4.5143,27.7188,2
-187679408#4,369888510,380060187,55.06,4.5143,12.1969,2
-187679408#6,1553050146,369888510,96.71,4.5142,21.4234,2
-187683778#0,420326601,442755852,38.9,3.6107,10.7735,1
-187683778#1,408435643,420326601,74.29,3.6107,20.5748,1
-187683778#2,295699007,408435643,109.36,3.6107,30.2874,1
-187686032#1,416201533,369887847,84.61,4.5143,18.7428,1
-187686032#3,442435096,416201533,115.15,4.5143,25.508,1
-187688031#0,1873900667,502840355,27.65,4.5144,6.1249,1
-187688031#1,502840355,1873900667,17.12,4.5144,3.7923,1
-187824056,11195990511,340433794,64.44,3.6107,17.8468,1
-187957279#0,1985900122,330382364,20.34,4.5142,4.5058,1
-187957279#1,330382364,1985900122,18.31,4.5143,4.056,1
-188300799#1,298584836,421138218,62.9,3.6107,17.4203,1
-188300799#3,502855751,298584836,83.67,3.6107,23.1726,1
-188300801#1,287354790,9584102246,84.64,4.5143,18.7495,1
-188978502#2,442435097,13131909136,109.67,7.2215,15.1865,1
-188978502#3,8189608962,442435097,42.03,7.2216,5.82,1
-188978503#2,331969127,299045530,236.83,3.6108,65.5902,1
-188978504#2,299045530,309711626,86.03,3.6107,23.8262,1
-189273915#3,309711634,cluster_309711635_338450163,194.75,3.6107,53.9363,1
-189273915#6,309711633,309711634,170.5,3.6108,47.22,1
-189273916#1,cluster_308232139_339573893,1999205832,41.0,2.7072,15.1446,1
-189273916#11,299045585,299045565,165.55,2.7073,61.1505,1
-189273916#14,302857860,299045585,266.84,2.7073,98.5649,1
-189273916#18,251576069,302857860,132.0,2.7073,48.7578,1
-189273916#4,306201538,cluster_308232139_339573893,81.39,2.7073,30.0637,1
-189273916#5,299045563,306201538,139.16,2.7072,51.4028,1
-189273916#8,299045565,299045563,79.78,2.7073,29.4689,1
-189277203#1,295144861,1999217108,37.83,2.7073,13.9735,1
-189277203#4,cluster_299045554_299045555_8637330184,295144861,144.56,2.7073,53.3972,1
-192794593#3,296018207,12761537058,49.32,7.2216,6.8295,1
-193422713#11,306013441,442760433,66.82,3.6108,18.5058,1
-193422713#2,292190553,306013433,82.38,3.6108,22.8151,1
-193422713#5,442760434,292190553,69.69,3.6108,19.3006,1
-193422713#8,442760433,442760434,25.4,3.6108,7.0345,1
-193422722#4,444672672,306013433,173.05,3.6107,47.9265,1
-193817493#0,298511021,10117541314,89.38,3.6108,24.7538,1
-193817493#2,298511555,298511021,185.9,3.6107,51.4852,1
-193817493#3,10117541313,298511555,56.78,3.6108,15.7252,1
-193818031,306013063,11386320240,336.48,3.6108,93.1883,1
-193818032#2,300707174,cluster_287356562_334325617,122.71,3.6108,33.9846,1
-193818032#3,299134041,300707174,62.17,3.6107,17.2182,1
-193912296#0,412689860,380045138,181.36,4.5142,40.1751,1
-194225547#1,442760444,442760443,72.92,3.6107,20.1954,1
-194225558#6,287354792,287354793,240.42,3.6107,66.5846,1
-196464729#0,114197545,cluster_336984543_340085925,109.77,4.5143,24.3163,2
-196464729#2,287356560,114197545,168.39,4.5143,37.3018,2
-199916196#0,500375328,442760458,154.4,3.6107,42.7612,2
-202029543#1,283678999,255942727,138.34,4.5142,30.6452,2
-202440242#5,338450360,295144850,126.72,3.6108,35.0951,1
-204494126#1,335820953,2144935899,16.79,3.6106,4.6502,1
-214495784#3,12073327064,292190605,99.08,4.5142,21.9483,2
-216279767#0,443127180,9442456744,183.99,4.5143,40.7575,1
-216279767#1,363716843,443127180,52.11,4.5143,11.5434,1
-216279767#3,502840329,363716843,13.75,4.5144,3.0458,1
-216279767#5,443127192,502840329,46.87,4.5142,10.3828,1
-216279767#9,9442456745,443127192,131.15,4.5143,29.0523,1
-216279902#1,299045509,2256352486,42.86,4.5142,9.4945,1
-217608324#12,2090596137,418991455,166.94,3.6107,46.2342,1
-217608324#8,418991455,418988963,226.89,3.6108,62.8372,1
-217608339#1,8189158183,418988963,74.69,3.6107,20.6855,1
-217920227#0,306201589,306201582,38.02,3.6108,10.5295,1
-217920227#2,340085931,306201589,45.02,3.6108,12.4683,1
-220078253,306013433,442760444,70.05,3.6108,19.4003,1
-220078254#1,444672672,416185950,69.99,4.5142,15.5043,1
-220078254#4,292190555,444672672,84.73,4.5142,18.7695,1
-220078255#1,416185950,442760427,70.58,4.5142,15.6351,1
-223086325#1,295406697,1489637009,77.75,3.6108,21.5329,1
-224109042#1,9442789574,298584875,69.96,4.5143,15.4975,3
-224109043#2,442435098,280645738,93.74,7.2215,12.9806,1
-224109043#5,8189608961,442435098,263.4,7.2215,36.4745,1
-224109900#1,380060129,1553072912,116.83,7.2214,16.1782,1
-224109900#2,280645744,380060129,70.47,7.2214,9.7585,1
-224109900#4,280645738,280645744,267.16,7.2215,36.9951,1
-224111393#0,416305910,9442789569,10.01,4.5141,2.2175,2
-224111393#1,416269476,416305910,80.49,4.5143,17.8302,2
-224111393#3,416277132,416269476,80.03,4.5143,17.7283,2
-224111393#4,255942727,416277132,89.85,4.5142,19.9037,2
-224262404#1,338450516,cluster_292190578_8881861579_8881861591,75.14,4.5143,16.6449,2
-224262404#7,279068744,338450516,176.98,4.5143,39.2046,2
-224262442#3,287354791,298509039,82.65,3.6108,22.8898,1
-224262443#6,298513389,298509039,65.59,3.6108,18.1652,1
-228055699#2,442399965,13329684337,64.32,3.6107,17.8135,1
-228055699#5,412689902,442399965,247.49,3.6108,68.5425,1
-228056638#1,9442600168,15434374,71.83,4.5143,15.9117,2
-228056639#4,297024081,298584876,104.6,4.5142,23.1711,1
-228056640#2,309711632,309711631,81.5,3.6108,22.5714,1
-228056640#6,295699964,309711632,106.2,3.6107,29.4123,1
-23156770#0,250197384,9442600131,44.24,2.7073,16.3412,1
-23156770#3,250197397,250197384,87.69,2.7073,32.3908,1
-23156770#6,250197361,250197397,111.49,2.7072,41.1822,1
-23156771#5,250197467,250197369,81.76,2.7073,30.2003,1
-23156772#4,250197468,250197374,85.13,2.7072,31.4452,1
-23156776#1,250197400,250197402,78.4,2.7072,28.9594,1
-23156776#3,250197397,250197400,95.2,2.7072,35.1649,1
-23156778#2,250197470,250197469,161.59,2.7072,59.688,1
-23156779#3,250197463,1592027522,82.95,2.7072,30.64,1
-23156779#7,250197456,250197463,161.9,2.7072,59.8025,1
-23156780#1,1613212236,252828918,31.36,3.6107,8.6852,1
-23156780#11,408430803,252828919,70.53,3.6108,19.5332,1
-23156780#5,252828919,1613212236,84.88,3.6107,23.5077,1
-23156781#10,250197369,250197393,81.36,2.7073,30.0526,1
-23156781#2,250197400,250197371,45.7,2.7072,16.8806,1
-23156781#5,250197393,250197400,83.05,2.7072,30.6769,1
-23156783#3,250197421,250197440,83.05,2.7072,30.6769,1
-23156784#0,250197477,250197473,146.0,2.7073,53.9292,1
-23156784#4,250197476,250197477,163.66,2.7072,60.4526,1
-23156785#2,250197479,250197477,111.12,2.7073,41.0452,1
-23156786#1,250197473,3780381657,10.65,2.7073,3.9338,1
-23156787#4,250197466,250197418,84.48,2.7072,31.2052,1
-23156788#7,250197359,6091317342,162.5,2.7073,60.024,1
-23177686#1,250197402,250197376,9.41,2.7071,3.476,1
-23177686#3,250197390,250197402,81.16,2.7072,29.9788,1
-23177686#7,250197374,250197390,81.48,2.7073,30.0969,1
-23200736#4,253262187,250931931,168.09,2.7072,62.0889,1
-23200736#8,15434359,253262187,182.28,2.7072,67.3305,1
-23200739#11,cluster_251576070_309711638,251576069,79.78,4.5143,17.6729,2
-23200739#14,339271796,cluster_251576070_309711638,85.6,4.5142,18.9622,2
-23200739#3,251576067,8195956656,172.04,4.5142,38.1105,2
-23200739#4,308232187,251576067,85.0,4.5143,18.8292,2
-23200739#7,251576068,308232187,75.75,4.5142,16.7803,2
-23200739#9,251576069,251576068,82.76,4.5143,18.3329,2
-23250092#4,251576071,251576067,146.65,2.7073,54.1692,1
-23250093#3,251576068,336984689,149.02,2.7072,55.0449,1
-23250094#2,336984689,251576071,183.24,2.7073,67.6849,1
-23250095#1,251576074,308232187,42.36,2.7073,15.6468,1
-23250096#1,251576075,251576069,137.62,2.7073,50.8338,1
-23250097#4,cluster_1551395091_5562961541,251576076,190.4,4.5143,42.1775,1
-23349347#1,252828862,252828861,64.65,4.5143,14.3212,1
-23349377#2,6091347617,252828863,74.39,2.7072,27.4782,1
-23349378#2,3780395178,252828856,132.21,2.7073,48.8354,1
-23349380#1,418991447,cluster_287356568_4614303593,18.52,3.6107,5.1292,2
-23349381#2,252828858,256993822,157.12,2.7073,58.0366,1
-23349383#1,252828923,250197476,13.07,4.5141,2.8954,1
-23377454#1,250197486,253114354,153.64,2.7072,56.7514,1
-23377454#3,253114350,250197486,98.4,2.7073,36.3468,1
-23377454#4,253114364,253114350,202.34,2.7073,74.74,1
-23377454#7,253114351,253114364,75.83,2.7073,28.0098,1
-23377456#2,253114365,253114356,196.98,2.7072,72.7603,1
-23377456#4,253114364,253114365,289.01,2.7072,106.7542,1
-23377456#7,253114363,253114364,284.45,2.7072,105.0698,1
-23377457#0,2451243512,1111318641,7.54,2.7072,2.7852,1
-23377457#3,1111318641,2451243512,32.81,2.7072,12.1194,1
-23391383#14,253262185,253262186,222.31,2.7072,82.1166,1
-23391383#6,253262186,253262184,180.95,2.7072,66.8391,1
-23391384#2,253262187,253262186,85.99,2.7073,31.7628,1
-235910935,344967390,344967385,128.77,3.6107,35.6631,1
-23627269#11,255942728,256993822,90.04,2.7073,33.2588,1
-23627269#6,256993288,255942732,305.34,2.7072,112.7862,1
-23627269#8,256993822,256993288,103.36,2.7072,38.1791,1
-23627271#5,256993281,255942729,235.09,2.7072,86.8372,1
-23627275#3,256993285,255942735,146.78,2.7073,54.2172,1
-23627275#6,1592064280,256993285,153.83,2.7072,56.8215,1
-237176713#12,253114366,253114365,79.83,2.7073,29.4874,1
-237176713#2,253114363,1111318641,78.17,2.7072,28.8745,1
-237176713#6,253114350,253114363,84.19,2.7073,31.0978,1
-237176713#9,253114365,253114350,120.8,2.7073,44.6209,1
-23729770#2,250197476,252828857,189.38,3.6108,52.4489,1
-23729774#4,8060737230,256993301,256.0,2.7073,94.5609,1
-23729775#1,9442789568,283678999,54.19,4.5142,12.0043,3
-23729845#3,256993774,256993773,110.27,2.7072,40.7314,1
-23729855#1,12044992548,252828858,137.11,2.7072,50.6455,1
-23729858#1,9442600126,15434363,49.67,4.5142,11.0031,2
-23729868#1,443127197,338450579,77.11,2.7072,28.4828,1
-23729868#2,443127196,443127197,79.39,2.7073,29.3249,1
-23729868#4,443127195,443127196,80.66,2.7072,29.7942,1
-23729868#6,255942728,443127195,79.71,2.7073,29.4431,1
-23729868#9,256993922,255942728,152.16,2.7073,56.2046,1
-23780917#1,250197386,250197440,76.25,2.7072,28.1652,1
-238389068,293956352,1545816723,347.61,2.7072,128.3997,1
-239951644#0,418988931,418988932,88.39,3.6107,24.4797,1
-239951644#1,1489268449,418988931,26.04,3.6108,7.2117,1
-239951645#0,1594214788,418988934,80.0,3.6108,22.156,1
-239951645#1,418988932,1594214788,47.37,3.6108,13.1191,1
